z,volumeWeightedAvg
2.842408499999999894e-01,8.998337780863314705e-01
2.843103000000000158e-01,8.998332369069835801e-01
2.843797499999999867e-01,8.998326885540549602e-01
2.844492499999999868e-01,8.998321412944051412e-01
2.845187000000000133e-01,8.998316027462409661e-01
2.845881499999999842e-01,8.998310573111401034e-01
2.846576000000000106e-01,8.998305204696886994e-01
2.847270499999999815e-01,8.998299767451566344e-01
2.847965000000000080e-01,8.998294416108697513e-01
2.848659499999999789e-01,8.998288995931433831e-01
2.849354000000000053e-01,8.998283661612592743e-01
2.850048499999999763e-01,8.998278258443269673e-01
2.850743000000000027e-01,8.998272940933467190e-01
2.851437499999999736e-01,8.998267551553473798e-01
2.852132499999999737e-01,8.998262172858716434e-01
2.852827000000000002e-01,8.998256880916176703e-01
2.853521500000000266e-01,8.998251519967079837e-01
2.854215999999999975e-01,8.998246244612853051e-01
2.854910500000000240e-01,8.998240900302444389e-01
2.855604999999999949e-01,8.998235641555007991e-01
2.856299500000000213e-01,8.998230313825782423e-01
2.856993999999999923e-01,8.998225071590418844e-01
2.857688500000000187e-01,8.998219760357156760e-01
2.858382999999999896e-01,8.998214534566250089e-01
2.859077500000000160e-01,8.998209239766880030e-01
2.859771999999999870e-01,8.998204030225906980e-01
2.860466500000000134e-01,8.998198748672774361e-01
2.861161500000000135e-01,8.998193477538382057e-01
2.861855999999999844e-01,8.998188292765565421e-01
2.862550500000000109e-01,8.998183038838299952e-01
2.863244999999999818e-01,8.998177870115129373e-01
2.863939500000000082e-01,8.998172632293245377e-01
2.864633999999999792e-01,8.998167479650661660e-01
2.865328500000000056e-01,8.998162257901546335e-01
2.866022999999999765e-01,8.998157121264399594e-01
2.866717500000000030e-01,8.998151915489376318e-01
2.867411999999999739e-01,8.998146794764450007e-01
2.868106500000000003e-01,8.998141604872753607e-01
2.868801000000000267e-01,8.998136499854145764e-01
2.869495499999999977e-01,8.998131322678436517e-01
2.870190499999999978e-01,8.998126155669096127e-01
2.870885000000000242e-01,8.998121074642322359e-01
2.871579499999999951e-01,8.998115924312395375e-01
2.872274000000000216e-01,8.998110858796073419e-01
2.872968499999999925e-01,8.998105724018133911e-01
2.873663000000000189e-01,8.998100674020470535e-01
2.874357499999999899e-01,8.998095554760179304e-01
2.875052000000000163e-01,8.998090520230280775e-01
2.875746499999999872e-01,8.998085416416407023e-01
2.876441000000000137e-01,8.998080397144255782e-01
2.877135499999999846e-01,8.998075305580084393e-01
2.877830499999999847e-01,8.998070223946036394e-01
2.878525000000000111e-01,8.998065227967600999e-01
2.879219499999999821e-01,8.998060162565748588e-01
2.879914000000000085e-01,8.998055181668149771e-01
2.880608499999999794e-01,8.998050131396707618e-01
2.881303000000000059e-01,8.998045165588461902e-01
2.881997499999999768e-01,8.998040130392801483e-01
2.882692000000000032e-01,8.998035179603187661e-01
2.883386499999999741e-01,8.998030159412006013e-01
2.884081000000000006e-01,8.998025223589779520e-01
2.884775500000000270e-01,8.998020218343768528e-01
2.885469999999999979e-01,8.998015297285741898e-01
2.886164500000000244e-01,8.998010303806406318e-01
2.886859500000000245e-01,8.998005320013051644e-01
2.887553999999999954e-01,8.998000421519801728e-01
2.888248500000000218e-01,8.997995453470416516e-01
2.888942999999999928e-01,8.997990569565994523e-01
2.889637500000000192e-01,8.997985616154058341e-01
2.890331999999999901e-01,8.997980746843841082e-01
2.891026500000000166e-01,8.997975808005267417e-01
2.891720999999999875e-01,8.997970953213435541e-01
2.892415500000000139e-01,8.997966028868995547e-01
2.893109999999999848e-01,8.997961188404687283e-01
2.893804500000000113e-01,8.997956275410855520e-01
2.894499500000000114e-01,8.997951371901800055e-01
2.895193999999999823e-01,8.997946553393418867e-01
2.895888500000000088e-01,8.997941665204300943e-01
2.896582999999999797e-01,8.997936860846270646e-01
2.897277500000000061e-01,8.997931986858420661e-01
2.897971999999999770e-01,8.997927196673323191e-01
2.898666500000000035e-01,8.997922336856946091e-01
2.899360999999999744e-01,8.997917560804519210e-01
2.900055500000000008e-01,8.997912715101403780e-01
2.900750000000000273e-01,8.997907953115115154e-01
2.901444499999999982e-01,8.997903121451742425e-01
2.902139000000000246e-01,8.997898373323872656e-01
2.902833499999999955e-01,8.997893552532874040e-01
2.903528499999999957e-01,8.997888740986420553e-01
2.904223000000000221e-01,8.997884014098359584e-01
2.904917499999999930e-01,8.997879217413459196e-01
2.905612000000000195e-01,8.997874504228990933e-01
2.906306499999999904e-01,8.997869721291898992e-01
2.907001000000000168e-01,8.997865021825769416e-01
2.907695499999999877e-01,8.997860252595175634e-01
2.908390000000000142e-01,8.997855566795399662e-01
2.909084499999999851e-01,8.997850811219019196e-01
2.909779000000000115e-01,8.997846139022762646e-01
2.910473499999999825e-01,8.997841397025087007e-01
2.911168000000000089e-01,8.997836738215178043e-01
2.911862499999999798e-01,8.997832006606668598e-01
2.912557499999999799e-01,8.997827284006667536e-01
2.913252000000000064e-01,8.997822645724995461e-01
2.913946499999999773e-01,8.997817937521895848e-01
2.914641000000000037e-01,8.997813312490255955e-01
2.915335499999999747e-01,8.997808617583352708e-01
2.916030000000000011e-01,8.997804005822687134e-01
2.916724500000000275e-01,8.997799324175633773e-01
2.917418999999999984e-01,8.997794725636055757e-01
2.918113500000000249e-01,8.997790057197365687e-01
2.918807999999999958e-01,8.997785471694901283e-01
2.919502500000000222e-01,8.997780813304145919e-01
2.920197500000000224e-01,8.997776163741084687e-01
2.920891999999999933e-01,8.997771598218341493e-01
2.921586500000000197e-01,8.997766962659824452e-01
2.922280999999999906e-01,8.997762410001668432e-01
2.922975500000000171e-01,8.997757787368854121e-01
2.923669999999999880e-01,8.997753247626532058e-01
2.924364500000000144e-01,8.997748637906216596e-01
2.925058999999999854e-01,8.997744111028119773e-01
2.925753500000000118e-01,8.997739514145493001e-01
2.926447999999999827e-01,8.997735000047214493e-01
2.927142500000000092e-01,8.997730415925004888e-01
2.927836999999999801e-01,8.997725914415843906e-01
2.928531500000000065e-01,8.997721339898852033e-01
2.929226500000000066e-01,8.997716773996858874e-01
2.929920999999999776e-01,8.997712291822986819e-01
2.930615500000000040e-01,8.997707739493840950e-01
2.931309999999999749e-01,8.997703269746223365e-01
2.932004500000000013e-01,8.997698729895412528e-01
2.932698999999999723e-01,8.997694272616058031e-01
2.933393499999999987e-01,8.997689745237307246e-01
2.934088000000000251e-01,8.997685300391891072e-01
2.934782499999999961e-01,8.997680785419477356e-01
2.935477000000000225e-01,8.997676352792822740e-01
2.936171499999999934e-01,8.997671847043396953e-01
2.936866499999999935e-01,8.997667349719480345e-01
2.937561000000000200e-01,8.997662935863754985e-01
2.938255499999999909e-01,8.997658451762575726e-01
2.938950000000000173e-01,8.997654050003587312e-01
2.939644499999999883e-01,8.997649578056159392e-01
2.940339000000000147e-01,8.997645188434560959e-01
2.941033499999999856e-01,8.997640728608949923e-01
2.941728000000000121e-01,8.997636351057805015e-01
2.942422499999999830e-01,8.997631903290287392e-01
2.943117000000000094e-01,8.997627537755216176e-01
2.943811499999999803e-01,8.997623101989390415e-01
2.944506000000000068e-01,8.997618748284962331e-01
2.945200499999999777e-01,8.997614321352693789e-01
2.945895499999999778e-01,8.997609902647631941e-01
2.946590000000000042e-01,8.997605567115148917e-01
2.947284499999999752e-01,8.997601161219885846e-01
2.947979000000000016e-01,8.997596837375264611e-01
2.948673499999999725e-01,8.997592443233350945e-01
2.949367999999999990e-01,8.997588131127194355e-01
2.950062500000000254e-01,8.997583748711430740e-01
2.950756999999999963e-01,8.997579448271904035e-01
2.951451500000000228e-01,8.997575077495494345e-01
2.952145999999999937e-01,8.997570788656193974e-01
2.952840500000000201e-01,8.997566429465112536e-01
2.953534999999999910e-01,8.997562152052615003e-01
2.954229500000000175e-01,8.997557801307860537e-01
2.954924500000000176e-01,8.997553458599057974e-01
2.955618999999999885e-01,8.997549198786788383e-01
2.956313500000000150e-01,8.997544868501526905e-01
2.957007999999999859e-01,8.997540619983931398e-01
2.957702500000000123e-01,8.997536301058263186e-01
2.958396999999999832e-01,8.997532063886508613e-01
2.959091500000000097e-01,8.997527756306006319e-01
2.959785999999999806e-01,8.997523530435745931e-01
2.960480500000000070e-01,8.997519234123702025e-01
2.961174999999999780e-01,8.997515019345174725e-01
2.961869500000000044e-01,8.997510731139674034e-01
2.962564500000000045e-01,8.997506450812796652e-01
2.963258999999999754e-01,8.997502253156703933e-01
2.963953500000000019e-01,8.997497984950083572e-01
2.964647999999999728e-01,8.997493798278295429e-01
2.965342499999999992e-01,8.997489541100511801e-01
2.966037000000000257e-01,8.997485365427683179e-01
2.966731499999999966e-01,8.997481119239356673e-01
2.967426000000000230e-01,8.997476954524555870e-01
2.968120499999999939e-01,8.997472719290658949e-01
2.968815000000000204e-01,8.997468565507069638e-01
2.969509499999999913e-01,8.997464341190625214e-01
2.970204000000000177e-01,8.997460198154049182e-01
2.970898499999999887e-01,8.997455981598050379e-01
2.971593499999999888e-01,8.997451772733758846e-01
2.972288000000000152e-01,8.997447646269011168e-01
2.972982499999999861e-01,8.997443449152541239e-01
2.973677000000000126e-01,8.997439333312471366e-01
2.974371499999999835e-01,8.997435146881148649e-01
2.975066000000000099e-01,8.997431041710013400e-01
2.975760499999999809e-01,8.997426865934277096e-01
2.976455000000000073e-01,8.997422771374983252e-01
2.977149499999999782e-01,8.997418606194327317e-01
2.977844000000000046e-01,8.997414522198767806e-01
2.978538499999999756e-01,8.997410367573718259e-01
2.979233000000000020e-01,8.997406293970030555e-01
2.979927499999999729e-01,8.997402146753489260e-01
2.980622499999999730e-01,8.997398007053843960e-01
2.981316999999999995e-01,8.997393949492923371e-01
2.982011500000000259e-01,8.997389821181377423e-01
2.982705999999999968e-01,8.997385773885127058e-01
2.983400500000000233e-01,8.997381655896274921e-01
2.984094999999999942e-01,8.997377618911209796e-01
2.984789500000000206e-01,8.997373511219762809e-01
2.985483999999999916e-01,8.997369484491785085e-01
2.986178500000000180e-01,8.997365387036306839e-01
2.986872999999999889e-01,8.997361370378599288e-01
2.987567500000000154e-01,8.997357280021632819e-01
2.988262500000000155e-01,8.997353197035010686e-01
2.988956999999999864e-01,8.997349195974971847e-01
2.989651500000000128e-01,8.997345124072623213e-01
2.990345999999999838e-01,8.997341132961039767e-01
2.991040500000000102e-01,8.997337071060460545e-01
2.991734999999999811e-01,8.997333089945427353e-01
2.992429500000000075e-01,8.997329038048402783e-01
2.993123999999999785e-01,8.997325066916138647e-01
2.993818500000000049e-01,8.997321024996177696e-01
2.994512999999999758e-01,8.997317063806963278e-01
2.995207500000000023e-01,8.997313031810444395e-01
2.995901999999999732e-01,8.997309080369183532e-01
2.996596499999999996e-01,8.997305055133961726e-01
2.997291499999999997e-01,8.997301037101274046e-01
2.997986000000000262e-01,8.997297100752660315e-01
2.998680499999999971e-01,8.997293093483156312e-01
2.999375000000000235e-01,8.997289166777284741e-01
3.000069499999999945e-01,8.997285169201177935e-01
3.000764000000000209e-01,8.997281252175326483e-01
3.001458499999999918e-01,8.997277264270414632e-01
3.002153000000000183e-01,8.997273356885701068e-01
3.002847499999999892e-01,8.997269378612164914e-01
3.003542000000000156e-01,8.997265480695881834e-01
3.004236499999999865e-01,8.997261508912201000e-01
3.004931499999999867e-01,8.997257544192011069e-01
3.005626000000000131e-01,8.997253660949532383e-01
3.006320499999999840e-01,8.997249706698778882e-01
3.007015000000000104e-01,8.997245832805517152e-01
3.007709499999999814e-01,8.997241887965271578e-01
3.008404000000000078e-01,8.997238023484199765e-01
3.009098499999999787e-01,8.997234088056876855e-01
3.009793000000000052e-01,8.997230232955060192e-01
3.010487499999999761e-01,8.997226306889589686e-01
3.011182000000000025e-01,8.997222461110089275e-01
3.011876499999999734e-01,8.997218544354156355e-01
3.012570999999999999e-01,8.997214707729196403e-01
3.013265500000000263e-01,8.997210797156894868e-01
3.013960500000000264e-01,8.997206893502640579e-01
3.014654999999999974e-01,8.997203071108466066e-01
3.015349500000000238e-01,8.997199177630689215e-01
3.016043999999999947e-01,8.997195364295971221e-01
3.016738500000000212e-01,8.997191479934795177e-01
3.017432999999999921e-01,8.997187675714106714e-01
3.018127500000000185e-01,8.997183800465728964e-01
3.018821999999999894e-01,8.997180005317477747e-01
3.019516500000000159e-01,8.997176139118306937e-01
3.020210999999999868e-01,8.997172352978013432e-01
3.020905500000000132e-01,8.997168495767405849e-01
3.021599999999999842e-01,8.997164718461552191e-01
3.022294500000000106e-01,8.997160867118370042e-01
3.022989500000000107e-01,8.997157022539937765e-01
3.023683999999999816e-01,8.997153259006079873e-01
3.024378500000000081e-01,8.997149424305996845e-01
3.025072999999999790e-01,8.997145669533047618e-01
3.025767500000000054e-01,8.997141843649621995e-01
3.026461999999999763e-01,8.997138097685197788e-01
3.027156500000000028e-01,8.997134280613240387e-01
3.027850999999999737e-01,8.997130543433635719e-01
3.028545500000000001e-01,8.997126735128806452e-01
3.029240000000000266e-01,8.997123006552485425e-01
3.029934499999999975e-01,8.997119203867582904e-01
3.030629499999999976e-01,8.997115407817370958e-01
3.031324000000000241e-01,8.997111692625074930e-01
3.032018499999999950e-01,8.997107906200618732e-01
3.032713000000000214e-01,8.997104199531411606e-01
3.033407499999999923e-01,8.997100421693488004e-01
3.034102000000000188e-01,8.997096723600898072e-01
3.034796499999999897e-01,8.997092954328791414e-01
3.035491000000000161e-01,8.997089264759995375e-01
3.036185499999999871e-01,8.997085503992070521e-01
3.036880000000000135e-01,8.997081822901604742e-01
3.037574499999999844e-01,8.997078070606084887e-01
3.038269000000000108e-01,8.997074397841305915e-01
3.038963499999999818e-01,8.997070650902661004e-01
3.039658499999999819e-01,8.997066910462012679e-01
3.040353000000000083e-01,8.997063250672784340e-01
3.041047499999999792e-01,8.997059519564570840e-01
3.041742000000000057e-01,8.997055867995014111e-01
3.042436499999999766e-01,8.997052145169911475e-01
3.043131000000000030e-01,8.997048501879104654e-01
3.043825499999999740e-01,8.997044787328396520e-01
3.044520000000000004e-01,8.997041152274545261e-01
3.045214500000000268e-01,8.997037445933999678e-01
3.045908999999999978e-01,8.997033818931663429e-01
3.046603500000000242e-01,8.997030117677523586e-01
3.047298500000000243e-01,8.997026422805288748e-01
3.047992999999999952e-01,8.997022808422450169e-01
3.048687500000000217e-01,8.997019122665912416e-01
3.049381999999999926e-01,8.997015516283678460e-01
3.050076500000000190e-01,8.997011838578911069e-01
3.050770999999999900e-01,8.997008240237653887e-01
3.051465500000000164e-01,8.997004570576161431e-01
3.052159999999999873e-01,8.997000980259566294e-01
3.052854500000000137e-01,8.996997318617451223e-01
3.053548999999999847e-01,8.996993736293145139e-01
3.054243500000000111e-01,8.996990082622756679e-01
3.054937999999999820e-01,8.996986508107411851e-01
3.055632500000000085e-01,8.996982859270729049e-01
3.056327500000000086e-01,8.996979216679763525e-01
3.057021999999999795e-01,8.996975654381264009e-01
3.057716500000000059e-01,8.996972020636269107e-01
3.058410999999999769e-01,8.996968466071714188e-01
3.059105500000000033e-01,8.996964840112362527e-01
3.059799999999999742e-01,8.996961293318999076e-01
3.060494500000000007e-01,8.996957675122077003e-01
3.061189000000000271e-01,8.996954136068670005e-01
3.061883499999999980e-01,8.996950525612158467e-01
3.062578000000000245e-01,8.996946994285300869e-01
3.063272499999999954e-01,8.996943391548762881e-01
3.063967000000000218e-01,8.996939867784065070e-01
3.064661499999999927e-01,8.996936269628801330e-01
3.065356499999999929e-01,8.996932677583491245e-01
3.066051000000000193e-01,8.996929165630463965e-01
3.066745499999999902e-01,8.996925582154932099e-01
3.067440000000000166e-01,8.996922077676411389e-01
3.068134499999999876e-01,8.996918501745685415e-01
3.068829000000000140e-01,8.996915004817728212e-01
3.069523499999999849e-01,8.996911436432341036e-01
3.070218000000000114e-01,8.996907947017098728e-01
3.070912499999999823e-01,8.996904386124272568e-01
3.071607000000000087e-01,8.996900904043491076e-01
3.072301499999999796e-01,8.996897347520899091e-01
3.072996499999999798e-01,8.996893797017029293e-01
3.073691000000000062e-01,8.996890326463010679e-01
3.074385499999999771e-01,8.996886784326780795e-01
3.075080000000000036e-01,8.996883321020900937e-01
3.075774499999999745e-01,8.996879786185231209e-01
3.076469000000000009e-01,8.996876330184634396e-01
3.077163500000000274e-01,8.996872802665919489e-01
3.077857999999999983e-01,8.996869353971983507e-01
3.078552500000000247e-01,8.996865833757904385e-01
3.079246999999999956e-01,8.996862392340488901e-01
3.079941500000000221e-01,8.996858879386794294e-01
3.080635999999999930e-01,8.996855445073391744e-01
3.081330500000000194e-01,8.996851936252405757e-01
3.082025500000000195e-01,8.996848433333561879e-01
3.082719999999999905e-01,8.996845010192064951e-01
3.083414500000000169e-01,8.996841515413419588e-01
3.084108999999999878e-01,8.996838099306605496e-01
3.084803500000000143e-01,8.996834611615844857e-01
3.085497999999999852e-01,8.996831202596248245e-01
3.086192500000000116e-01,8.996827721997766591e-01
3.086886999999999825e-01,8.996824320052180246e-01
3.087581500000000090e-01,8.996820846518103210e-01
3.088275999999999799e-01,8.996817451480000338e-01
3.088970500000000063e-01,8.996813981878115651e-01
3.089665500000000065e-01,8.996810518070387230e-01
3.090359999999999774e-01,8.996807133886753904e-01
3.091054500000000038e-01,8.996803678005519389e-01
3.091748999999999747e-01,8.996800300651260907e-01
3.092443500000000012e-01,8.996796851664009553e-01
3.093138000000000276e-01,8.996793481211046162e-01
3.093832499999999985e-01,8.996790039130084793e-01
3.094527000000000250e-01,8.996786675557675306e-01
3.095221499999999959e-01,8.996783240342565158e-01
3.095916000000000223e-01,8.996779883604416606e-01
3.096610499999999933e-01,8.996776455208311818e-01
3.097305000000000197e-01,8.996773105140449811e-01
3.097999499999999906e-01,8.996769680447460615e-01
3.098694499999999907e-01,8.996766261438801093e-01
3.099389000000000172e-01,8.996762921888696862e-01
3.100083499999999881e-01,8.996759510575660368e-01
3.100778000000000145e-01,8.996756177620479633e-01
3.101472499999999854e-01,8.996752772968200640e-01
3.102167000000000119e-01,8.996749446684306761e-01
3.102861499999999828e-01,8.996746048710839716e-01
3.103556000000000092e-01,8.996742729082066736e-01
3.104250499999999802e-01,8.996739337746918475e-01
3.104945000000000066e-01,8.996736024725519032e-01
3.105639499999999775e-01,8.996732639984403868e-01
3.106334000000000040e-01,8.996729333413718832e-01
3.107028499999999749e-01,8.996725952165672835e-01
3.107723499999999750e-01,8.996722576501120505e-01
3.108418000000000014e-01,8.996719280151178610e-01
3.109112499999999724e-01,8.996715911989413561e-01
3.109806999999999988e-01,8.996712622033266049e-01
3.110501500000000252e-01,8.996709260320637780e-01
3.111195999999999962e-01,8.996705976812645611e-01
3.111890500000000226e-01,8.996702621553634982e-01
3.112584999999999935e-01,8.996699344481496885e-01
3.113279500000000199e-01,8.996695995641482702e-01
3.113973999999999909e-01,8.996692724834500776e-01
3.114668500000000173e-01,8.996689379290468969e-01
3.115363500000000174e-01,8.996686039233622312e-01
3.116057999999999883e-01,8.996682778353594090e-01
3.116752500000000148e-01,8.996679445615022308e-01
3.117446999999999857e-01,8.996676190954473462e-01
3.118141500000000121e-01,8.996672864487986754e-01
3.118835999999999831e-01,8.996669616092383137e-01
3.119530500000000095e-01,8.996666295888845477e-01
3.120224999999999804e-01,8.996663053739011318e-01
3.120919500000000069e-01,8.996659739779295784e-01
3.121613999999999778e-01,8.996656503860562815e-01
3.122308500000000042e-01,8.996653196128086005e-01
3.123002999999999751e-01,8.996649966293466250e-01
3.123697500000000016e-01,8.996646661681977353e-01
3.124392500000000017e-01,8.996643362462819482e-01
3.125086999999999726e-01,8.996640142274701102e-01
3.125781499999999991e-01,8.996636850174031252e-01
3.126476000000000255e-01,8.996633636007043133e-01
3.127170499999999964e-01,8.996630349988387065e-01
3.127865000000000228e-01,8.996627141902004965e-01
3.128559499999999938e-01,8.996623861956521973e-01
3.129254000000000202e-01,8.996620659914462692e-01
3.129948499999999911e-01,8.996617386001141137e-01
3.130643000000000176e-01,8.996614189976039899e-01
3.131337499999999885e-01,8.996610922082562967e-01
3.132032000000000149e-01,8.996607731943838671e-01
3.132726499999999858e-01,8.996604466982677240e-01
3.133421499999999860e-01,8.996601207318379867e-01
3.134116000000000124e-01,8.996598026536788417e-01
3.134810499999999833e-01,8.996594773782840004e-01
3.135505000000000098e-01,8.996591598810651513e-01
3.136199499999999807e-01,8.996588351930522309e-01
3.136894000000000071e-01,8.996585182844530904e-01
3.137588499999999780e-01,8.996581941859743692e-01
3.138283000000000045e-01,8.996578778654753528e-01
3.138977499999999754e-01,8.996575543537346231e-01
3.139672000000000018e-01,8.996572386046430836e-01
3.140366499999999728e-01,8.996569153677754782e-01
3.141061499999999729e-01,8.996565926523427681e-01
3.141755999999999993e-01,8.996562778142863648e-01
3.142450500000000257e-01,8.996559557758725401e-01
3.143144999999999967e-01,8.996556415045258159e-01
3.143839500000000231e-01,8.996553200378115678e-01
3.144533999999999940e-01,8.996550063379145090e-01
3.145228500000000205e-01,8.996546854429497975e-01
3.145922999999999914e-01,8.996543723139370785e-01
3.146617500000000178e-01,8.996540519903705180e-01
3.147311999999999887e-01,8.996537394317286607e-01
3.148006500000000152e-01,8.996534196777833392e-01
3.148700999999999861e-01,8.996531076736027366e-01
3.149395500000000125e-01,8.996527881767995005e-01
3.150090500000000127e-01,8.996524691915466221e-01
3.150784999999999836e-01,8.996521580688243702e-01
3.151479500000000100e-01,8.996518397399331235e-01
3.152173999999999809e-01,8.996515291643426560e-01
3.152868500000000074e-01,8.996512113885964945e-01
3.153562999999999783e-01,8.996509013665150434e-01
3.154257500000000047e-01,8.996505841442307139e-01
3.154951999999999757e-01,8.996502746740109302e-01
3.155646500000000021e-01,8.996499580030774545e-01
3.156340999999999730e-01,8.996496490700731652e-01
3.157035499999999995e-01,8.996493326407301039e-01
3.157730499999999996e-01,8.996490167160748896e-01
3.158425000000000260e-01,8.996487086434650227e-01
3.159119499999999969e-01,8.996483933605331496e-01
3.159814000000000234e-01,8.996480858193655061e-01
3.160508499999999943e-01,8.996477710737812439e-01
3.161203000000000207e-01,8.996474640716426441e-01
3.161897499999999916e-01,8.996471498671259059e-01
3.162592000000000181e-01,8.996468434057259822e-01
3.163286499999999890e-01,8.996465297414462103e-01
3.163981000000000154e-01,8.996462238173343895e-01
3.164675499999999864e-01,8.996459106878758050e-01
3.165370000000000128e-01,8.996456052830580363e-01
3.166064499999999837e-01,8.996452923769290289e-01
3.166759499999999838e-01,8.996449799670312997e-01
3.167454000000000103e-01,8.996446753970231969e-01
3.168148499999999812e-01,8.996443636131751243e-01
3.168843000000000076e-01,8.996440595594501488e-01
3.169537499999999786e-01,8.996437482971476607e-01
3.170232000000000050e-01,8.996434447654952926e-01
3.170926499999999759e-01,8.996431340260540033e-01
3.171621000000000024e-01,8.996428310162102315e-01
3.172315499999999733e-01,8.996425207984390937e-01
3.173009999999999997e-01,8.996422183081473900e-01
3.173704500000000261e-01,8.996419086080799099e-01
3.174398999999999971e-01,8.996416066203288819e-01
3.175093500000000235e-01,8.996412971262903735e-01
3.175788500000000236e-01,8.996409881193838665e-01
3.176482999999999945e-01,8.996406869397987061e-01
3.177177500000000210e-01,8.996403785421521748e-01
3.177871999999999919e-01,8.996400778634202622e-01
3.178566500000000183e-01,8.996397699731617514e-01
3.179260999999999893e-01,8.996394698024235970e-01
3.179955500000000157e-01,8.996391624202654258e-01
3.180649999999999866e-01,8.996388627556701767e-01
3.181344500000000131e-01,8.996385558781786473e-01
3.182038999999999840e-01,8.996382567034164612e-01
3.182733500000000104e-01,8.996379500192567269e-01
3.183428500000000105e-01,8.996376438156757915e-01
3.184122999999999815e-01,8.996373454287741600e-01
3.184817500000000079e-01,8.996370398194636353e-01
3.185511999999999788e-01,8.996367419180497649e-01
3.186206500000000053e-01,8.996364368007828682e-01
3.186900999999999762e-01,8.996361393928575811e-01
3.187595500000000026e-01,8.996358347702246849e-01
3.188289999999999735e-01,8.996355378556296634e-01
3.188984500000000000e-01,8.996352337253777920e-01
3.189679000000000264e-01,8.996349373010336103e-01
3.190373499999999973e-01,8.996346336598088911e-01
3.191068000000000238e-01,8.996343377103955818e-01
3.191762499999999947e-01,8.996340342486028874e-01
3.192457499999999948e-01,8.996337312607091130e-01
3.193152000000000212e-01,8.996334360792492824e-01
3.193846499999999922e-01,8.996331336720340133e-01
3.194541000000000186e-01,8.996328389617218591e-01
3.195235499999999895e-01,8.996325370317775905e-01
3.195930000000000160e-01,8.996322427997627269e-01
3.196624499999999869e-01,8.996319413490774242e-01
3.197319000000000133e-01,8.996316475952033098e-01
3.198013499999999842e-01,8.996313466210115184e-01
3.198708000000000107e-01,8.996310533284829214e-01
3.199402499999999816e-01,8.996307525192225318e-01
3.200097499999999817e-01,8.996304521768375695e-01
3.200792000000000082e-01,8.996301596315660065e-01
3.201486499999999791e-01,8.996298598582380679e-01
3.202181000000000055e-01,8.996295677733217033e-01
3.202875499999999764e-01,8.996292684656254091e-01
3.203570000000000029e-01,8.996289768458601843e-01
3.204264499999999738e-01,8.996286780031338415e-01
3.204959000000000002e-01,8.996283868473419210e-01
3.205653500000000267e-01,8.996280884687187784e-01
3.206347999999999976e-01,8.996277977761545364e-01
3.207042500000000240e-01,8.996274998601271333e-01
3.207736999999999949e-01,8.996272096157421627e-01
3.208431500000000214e-01,8.996269118515534124e-01
3.209126500000000215e-01,8.996266145469205000e-01
3.209820999999999924e-01,8.996263250275912116e-01
3.210515500000000189e-01,8.996260282749612980e-01
3.211209999999999898e-01,8.996257391986184349e-01
3.211904500000000162e-01,8.996254428949880255e-01
3.212598999999999871e-01,8.996251542686320990e-01
3.213293500000000136e-01,8.996248584160716488e-01
3.213987999999999845e-01,8.996245702404820355e-01
3.214682500000000109e-01,8.996242748388617594e-01
3.215376999999999819e-01,8.996239871134060762e-01
3.216071500000000083e-01,8.996236921618349092e-01
3.216765999999999792e-01,8.996234048726713395e-01
3.217460500000000057e-01,8.996231100612284148e-01
3.218155500000000058e-01,8.996228157029567685e-01
3.218849999999999767e-01,8.996225291194001050e-01
3.219544500000000031e-01,8.996222352989278193e-01
3.220238999999999741e-01,8.996219491445086591e-01
3.220933500000000005e-01,8.996216557597753738e-01
3.221628000000000269e-01,8.996213700429783744e-01
3.222322499999999978e-01,8.996210770970264337e-01
3.223017000000000243e-01,8.996207918179693896e-01
3.223711499999999952e-01,8.996204993084266910e-01
3.224406000000000216e-01,8.996202144511785681e-01
3.225100499999999926e-01,8.996199220680843878e-01
3.225795499999999927e-01,8.996196301329348888e-01
3.226490000000000191e-01,8.996193459650870805e-01
3.227184499999999900e-01,8.996190545582163356e-01
3.227879000000000165e-01,8.996187708085724433e-01
3.228573499999999874e-01,8.996184798243967995e-01
3.229268000000000138e-01,8.996181964981234680e-01
3.229962499999999848e-01,8.996179059389620702e-01
3.230657000000000112e-01,8.996176230386847550e-01
3.231351499999999821e-01,8.996173329071989189e-01
3.232046000000000086e-01,8.996170504343372620e-01
3.232740499999999795e-01,8.996167607292340218e-01
3.233435000000000059e-01,8.996164786673526148e-01
3.234129499999999768e-01,8.996161890760446811e-01
3.234824499999999770e-01,8.996158999253830446e-01
3.235519000000000034e-01,8.996156185316518394e-01
3.236213499999999743e-01,8.996153298959000955e-01
3.236908000000000007e-01,8.996150489089275171e-01
3.237602500000000272e-01,8.996147606854592027e-01
3.238296999999999981e-01,8.996144801113523659e-01
3.238991500000000245e-01,8.996141923014286945e-01
3.239685999999999955e-01,8.996139121402900729e-01
3.240380500000000219e-01,8.996136247430661648e-01
3.241074999999999928e-01,8.996133449808011440e-01
3.241769500000000193e-01,8.996130576867981121e-01
3.242464500000000194e-01,8.996127708284851199e-01
3.243158999999999903e-01,8.996124917190851944e-01
3.243853500000000167e-01,8.996122053643667016e-01
3.244547999999999877e-01,8.996119266498829870e-01
3.245242500000000141e-01,8.996116406963972079e-01
3.245936999999999850e-01,8.996113623852481922e-01
